employee_id,name,age,gender,department,job_role,salary,monthly_income,years_at_company,education,marital_status,work_life_balance,job_satisfaction,performance_rating,overtime,distance_from_home,attrition
EMP1908,Employee_909,49,Male,IT,Developer,168192,14016,24,High School,Single,4,3,3,No,20.7,0
EMP1909,Employee_910,27,Male,Research & Development,Manager,134652,11221,2,Bachelor's Degree,Married,2,3,3,No,27.6,0
EMP1910,Employee_911,22,Female,Sales,Sales Executive,71532,5961,1,Bachelor's Degree,Married,3,4,2,No,12.5,0
EMP1911,Employee_912,42,Female,IT,Manager,208596,17383,20,Bachelor's Degree,Single,1,3,3,No,2.0,0
EMP1912,Employee_913,58,Male,Finance,Accountant,171132,14261,21,Bachelor's Degree,Married,4,1,4,No,19.3,0
EMP1913,Employee_914,53,Male,Sales,Manager,184692,15391,7,High School,Married,4,3,2,No,23.3,0
EMP1914,Employee_915,52,Male,IT,Manager,201024,16752,16,Bachelor's Degree,Single,3,1,3,No,8.9,0
EMP1915,Employee_916,57,Female,Research & Development,Manager,169428,14119,1,Associate Degree,Married,3,3,3,No,2.3,0
EMP1916,Employee_917,54,Male,Sales,Sales Representative,96624,8052,3,Bachelor's Degree,Married,3,1,3,No,14.6,0
EMP1917,Employee_918,33,Female,Research & Development,Laboratory Technician,80016,6668,7,Bachelor's Degree,Single,1,4,1,Yes,1.3,1
EMP1918,Employee_919,25,Male,Sales,Sales Representative,56424,4702,1,Bachelor's Degree,Single,1,2,3,No,20.0,1
EMP1919,Employee_920,43,Female,Research & Development,Research Scientist,138864,11572,14,Master's Degree,Married,4,1,3,No,11.7,0
EMP1920,Employee_921,33,Female,Finance,Accountant,121356,10113,13,Master's Degree,Married,2,3,3,No,28.3,0
EMP1921,Employee_922,25,Male,IT,Manager,144252,12021,7,Associate Degree,Single,3,1,4,Yes,5.3,1
EMP1922,Employee_923,38,Female,Finance,Accountant,116412,9701,12,Associate Degree,Married,4,3,1,Yes,28.8,1
EMP1923,Employee_924,41,Female,Sales,Sales Representative,109296,9108,14,Associate Degree,Single,3,2,3,Yes,19.1,1
EMP1924,Employee_925,35,Male,IT,Developer,91020,7585,6,Bachelor's Degree,Single,1,4,3,No,17.9,1
EMP1925,Employee_926,23,Male,Sales,Sales Executive,75744,6312,2,Associate Degree,Married,3,3,4,No,23.7,0
EMP1926,Employee_927,24,Male,IT,Systems Analyst,84144,7012,4,Associate Degree,Married,4,2,3,Yes,6.2,1
EMP1927,Employee_928,40,Female,IT,Systems Analyst,165552,13796,22,Bachelor's Degree,Married,3,3,4,No,27.5,0
EMP1928,Employee_929,51,Female,Research & Development,Research Scientist,114732,9561,2,Bachelor's Degree,Single,3,3,3,No,1.9,0
EMP1929,Employee_930,24,Male,IT,Developer,76584,6382,5,Bachelor's Degree,Single,4,3,3,No,14.8,0
EMP1930,Employee_931,58,Male,Sales,Manager,242700,20225,24,Bachelor's Degree,Divorced,3,4,3,Yes,12.6,0
EMP1931,Employee_932,46,Male,IT,Manager,185688,15474,12,Master's Degree,Single,2,1,3,No,3.6,1
EMP1932,Employee_933,47,Male,IT,Systems Analyst,155988,12999,19,High School,Married,1,2,3,No,26.9,1
EMP1933,Employee_934,41,Male,Sales,Manager,190968,15914,17,Bachelor's Degree,Married,2,3,3,Yes,2.2,0
EMP1934,Employee_935,33,Female,Human Resources,HR Manager,120828,10069,3,Bachelor's Degree,Single,3,4,4,No,9.6,0
EMP1935,Employee_936,35,Female,Finance,Financial Analyst,132036,11003,14,Master's Degree,Divorced,4,4,1,No,4.8,1
EMP1936,Employee_937,53,Female,Finance,Accountant,143004,11917,13,Associate Degree,Married,4,3,3,Yes,25.0,1
EMP1937,Employee_938,27,Female,Sales,Sales Representative,73728,6144,9,Master's Degree,Single,3,4,4,No,5.9,0
EMP1938,Employee_939,28,Male,IT,Manager,135060,11255,2,Bachelor's Degree,Married,3,1,4,Yes,20.0,1
EMP1939,Employee_940,37,Female,IT,Manager,159060,13255,5,Bachelor's Degree,Married,4,2,4,No,13.2,0
EMP1940,Employee_941,56,Female,IT,Manager,197328,16444,11,Associate Degree,Single,3,3,3,Yes,7.6,0
EMP1941,Employee_942,20,Female,Sales,Manager,120264,10022,2,Bachelor's Degree,Married,4,2,3,No,11.3,0
EMP1942,Employee_943,34,Female,Sales,Sales Executive,97920,8160,6,Bachelor's Degree,Married,4,3,3,No,14.1,0
EMP1943,Employee_944,28,Male,Finance,Accountant,97392,8116,7,Associate Degree,Divorced,3,1,3,No,24.9,1
EMP1944,Employee_945,40,Male,Research & Development,Laboratory Technician,77412,6451,1,Associate Degree,Married,3,3,3,No,3.3,0
EMP1945,Employee_946,39,Male,Research & Development,Laboratory Technician,111456,9288,14,Bachelor's Degree,Divorced,1,4,2,No,13.4,0
EMP1946,Employee_947,22,Male,Research & Development,Research Scientist,79716,6643,2,Master's Degree,Married,2,2,3,No,12.4,0
EMP1947,Employee_948,23,Female,Research & Development,Manager,117792,9816,0,Bachelor's Degree,Married,2,3,3,Yes,7.9,1
EMP1948,Employee_949,32,Male,Sales,Manager,168384,14032,11,Master's Degree,Married,2,3,3,No,30.0,0
EMP1949,Employee_950,32,Female,IT,Developer,102468,8539,10,Bachelor's Degree,Single,2,3,3,No,16.7,0
EMP1950,Employee_951,48,Male,IT,Developer,126552,10546,11,Bachelor's Degree,Divorced,3,1,3,No,29.0,0
EMP1951,Employee_952,34,Female,IT,Systems Analyst,91896,7658,0,Bachelor's Degree,Divorced,1,3,4,No,15.2,1
EMP1952,Employee_953,22,Male,Research & Development,Laboratory Technician,58740,4895,3,Bachelor's Degree,Divorced,3,4,3,No,21.6,0
EMP1953,Employee_954,34,Female,IT,Developer,74076,6173,1,PhD,Married,3,3,3,Yes,11.2,1
EMP1954,Employee_955,45,Male,Sales,Sales Executive,154572,12881,19,Master's Degree,Single,3,4,4,No,13.3,0
EMP1955,Employee_956,28,Male,Sales,Sales Executive,75240,6270,1,Bachelor's Degree,Married,2,2,3,No,10.8,1
EMP1956,Employee_957,25,Female,Sales,Manager,141012,11751,6,Bachelor's Degree,Single,3,3,3,No,26.8,0
EMP1957,Employee_958,54,Female,Human Resources,HR Manager,142728,11894,2,Master's Degree,Married,3,4,3,Yes,4.2,1
EMP1958,Employee_959,33,Male,Sales,Sales Executive,121308,10109,12,Bachelor's Degree,Divorced,3,4,3,No,10.3,0
EMP1959,Employee_960,34,Female,Research & Development,Manager,143364,11947,1,Bachelor's Degree,Married,4,3,2,No,21.4,0
EMP1960,Employee_961,25,Female,Research & Development,Manager,135468,11289,5,Associate Degree,Single,4,1,2,No,23.8,1
EMP1961,Employee_962,44,Female,Sales,Sales Representative,136356,11363,22,Bachelor's Degree,Married,3,3,3,No,9.0,0
EMP1962,Employee_963,30,Female,Human Resources,HR Manager,143952,11996,11,Bachelor's Degree,Married,4,4,3,No,15.0,0
EMP1963,Employee_964,29,Male,Human Resources,HR Manager,136800,11400,10,Bachelor's Degree,Married,4,3,3,No,8.3,0
EMP1964,Employee_965,50,Male,IT,Manager,215028,17919,20,Bachelor's Degree,Divorced,1,2,3,No,26.9,1
EMP1965,Employee_966,22,Male,Finance,Financial Analyst,66468,5539,0,Master's Degree,Single,2,2,3,No,12.5,1
EMP1966,Employee_967,21,Female,IT,Developer,71088,5924,2,Bachelor's Degree,Single,2,3,3,Yes,14.5,1
EMP1967,Employee_968,56,Female,IT,Developer,159132,13261,18,Master's Degree,Divorced,2,1,3,No,27.9,1
EMP1968,Employee_969,42,Male,Sales,Manager,148752,12396,0,Bachelor's Degree,Married,3,1,3,No,18.4,1
EMP1969,Employee_970,21,Female,IT,Systems Analyst,76728,6394,0,Bachelor's Degree,Married,4,1,2,Yes,23.1,1
EMP1970,Employee_971,20,Female,Sales,Sales Executive,70128,5844,0,Bachelor's Degree,Single,4,2,4,No,27.2,1
EMP1971,Employee_972,46,Female,Research & Development,Research Scientist,122940,10245,7,Bachelor's Degree,Married,2,1,2,Yes,5.8,1
EMP1972,Employee_973,51,Female,Research & Development,Laboratory Technician,151176,12598,21,Bachelor's Degree,Married,3,3,2,No,25.3,0
EMP1973,Employee_974,27,Male,Finance,Manager,125256,10438,0,Bachelor's Degree,Married,2,4,1,No,15.9,0
EMP1974,Employee_975,24,Female,Human Resources,HR Manager,116400,9700,4,Master's Degree,Married,3,3,4,No,17.3,0
EMP1975,Employee_976,49,Female,Human Resources,Manager,177504,14792,6,Master's Degree,Married,1,4,3,No,18.0,0
EMP1976,Employee_977,36,Female,Research & Development,Laboratory Technician,118812,9901,18,Bachelor's Degree,Married,4,3,3,No,5.7,0
EMP1977,Employee_978,27,Male,IT,Developer,72468,6039,3,Bachelor's Degree,Married,4,4,3,No,20.0,0
EMP1978,Employee_979,58,Female,Research & Development,Laboratory Technician,144948,12079,17,Bachelor's Degree,Single,3,1,3,No,27.7,1
EMP1979,Employee_980,59,Female,Sales,Sales Executive,156492,13041,15,Bachelor's Degree,Married,4,1,4,No,11.5,0
EMP1980,Employee_981,51,Male,IT,Systems Analyst,134880,11240,10,Bachelor's Degree,Married,1,4,4,No,24.0,0
EMP1981,Employee_982,43,Male,Human Resources,HR Manager,201564,16797,25,High School,Single,3,2,4,No,29.6,0
EMP1982,Employee_983,52,Male,IT,Developer,129468,10789,11,Associate Degree,Single,4,1,4,No,1.2,0
EMP1983,Employee_984,53,Male,IT,Manager,184044,15337,8,High School,Married,4,1,3,No,10.8,0
EMP1984,Employee_985,29,Male,Finance,Manager,138720,11560,2,Bachelor's Degree,Married,1,3,4,No,23.6,1
EMP1985,Employee_986,56,Female,IT,Developer,153684,12807,15,Associate Degree,Married,3,3,3,Yes,17.4,0
EMP1986,Employee_987,49,Male,IT,Manager,223488,18624,23,High School,Divorced,3,4,3,No,16.0,0
EMP1987,Employee_988,55,Female,Sales,Sales Representative,116076,9673,11,High School,Married,4,4,4,Yes,4.7,0
EMP1988,Employee_989,33,Female,Human Resources,Manager,185688,15474,15,Associate Degree,Single,2,4,2,No,4.4,0
EMP1989,Employee_990,21,Female,Sales,Manager,130920,10910,3,Master's Degree,Divorced,3,3,3,No,24.0,0
EMP1990,Employee_991,21,Male,IT,Systems Analyst,72864,6072,1,Bachelor's Degree,Married,3,4,2,No,1.8,0
EMP1991,Employee_992,27,Female,IT,Developer,92688,7724,8,Bachelor's Degree,Married,2,1,4,No,23.5,1
EMP1992,Employee_993,26,Female,Sales,Sales Representative,69204,5767,8,PhD,Divorced,3,3,2,No,16.7,0
EMP1993,Employee_994,53,Female,Research & Development,Laboratory Technician,125664,10472,14,PhD,Married,2,2,3,No,7.5,0
EMP1994,Employee_995,33,Female,Research & Development,Research Scientist,125472,10456,11,Bachelor's Degree,Married,3,3,3,Yes,13.7,0
EMP1995,Employee_996,52,Female,IT,Systems Analyst,155916,12993,15,PhD,Single,2,4,2,No,9.5,0
EMP1996,Employee_997,51,Male,IT,Developer,144612,12051,15,Bachelor's Degree,Married,3,1,3,Yes,20.7,1
EMP1997,Employee_998,28,Female,Sales,Sales Representative,76200,6350,10,Master's Degree,Married,3,4,3,No,17.4,1
EMP1998,Employee_999,31,Male,Sales,Sales Representative,92388,7699,12,Master's Degree,Divorced,3,4,4,Yes,13.0,1
EMP1999,Employee_1000,59,Male,Sales,Sales Executive,174192,14516,22,High School,Married,1,4,2,Yes,11.1,1
EMP2000,Employee_1001,28,Female,Research & Development,Laboratory Technician,73056,6088,4,Associate Degree,Single,3,4,3,Yes,6.4,1
EMP2001,Employee_1002,37,Male,Human Resources,HR Manager,120588,10049,3,Bachelor's Degree,Single,4,4,3,No,25.6,0
EMP2002,Employee_1003,26,Female,Sales,Manager,131376,10948,3,High School,Divorced,4,3,3,No,11.1,0
EMP2003,Employee_1004,56,Male,Human Resources,HR Specialist,121800,10150,9,Bachelor's Degree,Married,2,4,1,No,7.7,0
EMP2004,Employee_1005,22,Male,Human Resources,HR Specialist,64308,5359,4,PhD,Married,1,1,2,No,14.7,1
EMP2005,Employee_1006,59,Male,Research & Development,Research Scientist,168024,14002,14,High School,Divorced,3,4,3,No,16.1,0
EMP2006,Employee_1007,55,Male,Sales,Sales Representative,93696,7808,5,High School,Married,3,2,4,Yes,4.0,1
EMP2007,Employee_1008,45,Male,Sales,Sales Executive,159528,13294,21,Master's Degree,Married,3,1,3,No,16.9,0
EMP2008,Employee_1009,42,Male,Research & Development,Research Scientist,133404,11117,12,Associate Degree,Married,2,4,3,No,10.0,0
EMP2009,Employee_1010,59,Male,Research & Development,Research Scientist,181272,15106,22,Bachelor's Degree,Single,3,4,3,No,26.0,0
EMP2010,Employee_1011,22,Male,Sales,Sales Representative,45444,3787,1,Bachelor's Degree,Divorced,1,2,2,Yes,20.8,1
EMP2011,Employee_1012,22,Male,IT,Developer,60576,5048,0,Bachelor's Degree,Married,2,4,3,No,8.9,1
EMP2012,Employee_1013,23,Female,Finance,Accountant,70536,5878,3,Bachelor's Degree,Married,4,1,3,No,3.8,0
EMP2013,Employee_1014,20,Male,Finance,Manager,116568,9714,0,Bachelor's Degree,Divorced,2,3,3,No,16.5,0
EMP2014,Employee_1015,44,Female,Sales,Sales Executive,128244,10687,11,Associate Degree,Married,3,4,3,Yes,3.0,0
EMP2015,Employee_1016,40,Male,Sales,Sales Executive,108564,9047,6,Bachelor's Degree,Married,3,3,4,No,18.4,0
EMP2016,Employee_1017,47,Male,Finance,Accountant,157668,13139,21,Bachelor's Degree,Single,3,3,4,No,12.0,0
EMP2017,Employee_1018,45,Male,IT,Developer,164064,13672,23,Bachelor's Degree,Married,3,2,4,No,10.0,0
EMP2018,Employee_1019,51,Female,Research & Development,Manager,215076,17923,21,High School,Married,1,3,3,No,25.9,1
EMP2019,Employee_1020,34,Female,IT,Manager,155904,12992,7,PhD,Married,4,1,2,No,23.9,0
EMP2020,Employee_1021,37,Female,IT,Manager,163920,13660,6,Bachelor's Degree,Divorced,2,4,4,Yes,21.1,1
EMP2021,Employee_1022,52,Female,IT,Systems Analyst,170412,14201,22,High School,Single,4,3,3,Yes,27.3,1
EMP2022,Employee_1023,51,Female,Finance,Financial Analyst,159048,13254,19,Bachelor's Degree,Single,2,3,4,Yes,19.4,1
EMP2023,Employee_1024,59,Male,Sales,Sales Executive,161964,13497,15,Bachelor's Degree,Single,3,1,3,No,27.4,1
EMP2024,Employee_1025,53,Female,Sales,Sales Executive,109392,9116,0,Associate Degree,Single,3,3,4,No,24.9,0
EMP2025,Employee_1026,31,Male,Human Resources,HR Specialist,82236,6853,4,Bachelor's Degree,Divorced,3,3,3,Yes,16.5,1
EMP2026,Employee_1027,34,Female,Human Resources,Manager,152616,12718,4,Bachelor's Degree,Single,3,2,3,No,4.6,1
EMP2027,Employee_1028,53,Female,Sales,Sales Executive,141360,11780,12,Bachelor's Degree,Married,3,2,3,No,28.1,0
EMP2028,Employee_1029,30,Female,Research & Development,Laboratory Technician,88812,7401,8,High School,Divorced,2,3,2,No,8.3,0
EMP2029,Employee_1030,31,Female,Human Resources,HR Specialist,88620,7385,9,Associate Degree,Married,3,1,3,No,17.7,0
EMP2030,Employee_1031,41,Female,IT,Systems Analyst,96468,8039,0,Bachelor's Degree,Divorced,2,2,3,No,14.6,1
EMP2031,Employee_1032,54,Female,Sales,Manager,170424,14202,3,Bachelor's Degree,Married,2,2,4,No,22.9,0
EMP2032,Employee_1033,23,Male,IT,Manager,131700,10975,1,Bachelor's Degree,Single,3,1,1,No,12.3,1
EMP2033,Employee_1034,54,Female,Research & Development,Laboratory Technician,90564,7547,1,Bachelor's Degree,Single,2,4,3,No,3.7,1
EMP2034,Employee_1035,58,Female,Sales,Manager,212784,17732,14,Bachelor's Degree,Single,3,1,3,Yes,14.6,1
EMP2035,Employee_1036,58,Male,Research & Development,Manager,237480,19790,22,Bachelor's Degree,Married,3,4,3,Yes,18.5,1
EMP2036,Employee_1037,50,Male,IT,Developer,124452,10371,8,Bachelor's Degree,Single,3,3,2,No,10.7,0
EMP2037,Employee_1038,34,Female,Sales,Sales Representative,68028,5669,5,High School,Single,3,3,3,Yes,8.4,1
EMP2038,Employee_1039,28,Male,Human Resources,HR Manager,131928,10994,9,Bachelor's Degree,Single,3,4,3,No,20.8,0
EMP2039,Employee_1040,20,Male,Research & Development,Laboratory Technician,48996,4083,0,Bachelor's Degree,Married,3,3,3,Yes,27.1,1
EMP2040,Employee_1041,50,Male,Sales,Manager,228096,19008,25,High School,Married,3,4,4,No,3.9,0
EMP2041,Employee_1042,24,Female,Human Resources,HR Specialist,60132,5011,2,Bachelor's Degree,Married,1,3,1,No,19.5,1
EMP2042,Employee_1043,35,Male,Sales,Manager,156444,13037,5,Bachelor's Degree,Divorced,3,3,3,Yes,12.2,0
EMP2043,Employee_1044,46,Male,Finance,Accountant,146652,12221,16,Associate Degree,Single,2,1,3,Yes,19.8,1
EMP2044,Employee_1045,54,Female,Sales,Sales Executive,121668,10139,4,Associate Degree,Married,1,3,2,No,17.7,0
EMP2045,Employee_1046,56,Female,IT,Developer,122112,10176,8,Master's Degree,Single,2,2,2,No,17.5,0
EMP2046,Employee_1047,43,Female,Research & Development,Research Scientist,170808,14234,22,Bachelor's Degree,Single,2,2,3,No,9.3,0
EMP2047,Employee_1048,53,Male,Sales,Manager,224904,18742,21,Master's Degree,Married,2,4,2,No,11.1,0
EMP2048,Employee_1049,57,Male,Finance,Accountant,176784,14732,23,Bachelor's Degree,Single,3,2,3,No,23.1,0
EMP2049,Employee_1050,25,Male,Human Resources,Manager,141240,11770,5,Master's Degree,Married,4,2,3,No,7.2,0
EMP2050,Employee_1051,28,Male,Research & Development,Manager,130104,10842,2,Master's Degree,Single,3,4,2,Yes,15.2,1
EMP2051,Employee_1052,59,Male,IT,Systems Analyst,135216,11268,6,Bachelor's Degree,Married,2,1,2,No,20.2,1
EMP2052,Employee_1053,45,Female,Research & Development,Research Scientist,174516,14543,24,High School,Married,2,1,3,No,15.7,0
EMP2053,Employee_1054,54,Male,IT,Manager,163716,13643,1,Associate Degree,Married,1,1,1,No,22.3,1
EMP2054,Employee_1055,36,Female,Finance,Accountant,95400,7950,3,High School,Single,2,1,2,Yes,11.8,1
EMP2055,Employee_1056,33,Female,Sales,Manager,143136,11928,4,Bachelor's Degree,Married,3,4,3,No,13.2,0
EMP2056,Employee_1057,53,Male,IT,Systems Analyst,177288,14774,21,Bachelor's Degree,Married,4,2,3,No,14.6,0
EMP2057,Employee_1058,40,Female,Sales,Sales Executive,144204,12017,18,High School,Single,3,3,4,No,21.2,0
EMP2058,Employee_1059,24,Male,Research & Development,Manager,132144,11012,2,PhD,Married,1,3,3,No,20.5,1
EMP2059,Employee_1060,42,Male,Sales,Sales Representative,125892,10491,20,Bachelor's Degree,Single,1,2,1,No,9.3,1
EMP2060,Employee_1061,34,Female,IT,Manager,179460,14955,15,Bachelor's Degree,Married,2,4,3,No,5.2,0
EMP2061,Employee_1062,23,Male,IT,Developer,67476,5623,3,Master's Degree,Single,4,3,3,Yes,17.1,1
EMP2062,Employee_1063,38,Male,Sales,Sales Executive,87816,7318,0,Bachelor's Degree,Divorced,3,3,4,No,5.5,0
EMP2063,Employee_1064,22,Male,Research & Development,Manager,128088,10674,2,Associate Degree,Married,4,4,3,No,20.0,0
EMP2064,Employee_1065,27,Male,Research & Development,Manager,148932,12411,8,Bachelor's Degree,Married,3,4,3,Yes,17.1,0
EMP2065,Employee_1066,34,Female,Research & Development,Research Scientist,128244,10687,14,Bachelor's Degree,Single,2,1,3,Yes,15.2,1
EMP2066,Employee_1067,36,Male,Finance,Manager,190512,15876,17,Bachelor's Degree,Married,2,3,3,No,13.3,0
EMP2067,Employee_1068,34,Female,Sales,Sales Representative,83748,6979,7,Master's Degree,Divorced,4,4,2,No,26.8,0
EMP2068,Employee_1069,46,Female,Research & Development,Research Scientist,148284,12357,14,Bachelor's Degree,Married,2,4,3,No,19.7,0
EMP2069,Employee_1070,39,Male,Sales,Manager,199404,16617,17,Master's Degree,Married,3,3,2,No,3.1,0
EMP2070,Employee_1071,47,Male,Finance,Manager,188268,15689,11,High School,Married,4,2,2,No,10.0,1
EMP2071,Employee_1072,51,Male,IT,Manager,226524,18877,23,Bachelor's Degree,Married,3,3,4,No,22.1,0
EMP2072,Employee_1073,37,Female,Sales,Manager,176028,14669,13,Associate Degree,Single,4,3,4,Yes,19.1,1
EMP2073,Employee_1074,51,Female,IT,Developer,99072,8256,1,Bachelor's Degree,Single,4,3,2,Yes,6.0,1
EMP2074,Employee_1075,34,Female,Sales,Sales Representative,98856,8238,13,Master's Degree,Single,3,4,4,No,4.2,0
EMP2075,Employee_1076,28,Male,Research & Development,Laboratory Technician,78972,6581,9,Bachelor's Degree,Married,4,3,3,No,26.4,0
EMP2076,Employee_1077,23,Female,Human Resources,Manager,140052,11671,5,PhD,Single,4,3,4,No,13.0,0
EMP2077,Employee_1078,30,Female,Research & Development,Manager,131448,10954,0,Associate Degree,Married,2,3,3,Yes,20.7,1
EMP2078,Employee_1079,56,Female,Sales,Manager,215256,17938,19,Bachelor's Degree,Married,4,2,2,No,29.3,0
EMP2079,Employee_1080,45,Male,Sales,Sales Representative,129780,10815,18,PhD,Married,4,1,3,Yes,18.0,1
EMP2080,Employee_1081,32,Female,IT,Manager,173280,14440,14,PhD,Married,2,3,3,No,3.5,0
EMP2081,Employee_1082,55,Male,Human Resources,HR Manager,155100,12925,7,Master's Degree,Married,3,2,3,Yes,28.4,1
EMP2082,Employee_1083,33,Male,Sales,Manager,162612,13551,11,Bachelor's Degree,Single,4,4,2,No,8.3,0
EMP2083,Employee_1084,59,Female,IT,Systems Analyst,170208,14184,19,Bachelor's Degree,Married,3,3,3,No,6.8,0
EMP2084,Employee_1085,32,Male,IT,Developer,105360,8780,9,Bachelor's Degree,Single,4,3,3,No,16.1,0
EMP2085,Employee_1086,54,Female,Sales,Sales Representative,130668,10889,14,Bachelor's Degree,Divorced,3,2,2,No,17.4,1
EMP2086,Employee_1087,24,Male,Sales,Manager,125736,10478,2,Bachelor's Degree,Married,3,2,2,No,2.9,0
EMP2087,Employee_1088,53,Female,Human Resources,Manager,162396,13533,2,Bachelor's Degree,Single,2,3,2,Yes,2.3,1
EMP2088,Employee_1089,25,Female,IT,Manager,133236,11103,2,Bachelor's Degree,Married,3,1,2,No,3.9,0
EMP2089,Employee_1090,37,Female,Finance,Financial Analyst,103008,8584,4,Master's Degree,Married,2,4,3,No,19.2,0
EMP2090,Employee_1091,45,Male,IT,Manager,160488,13374,5,Master's Degree,Married,3,2,3,No,29.6,0
EMP2091,Employee_1092,44,Female,Sales,Sales Executive,147240,12270,16,Bachelor's Degree,Divorced,4,3,3,No,1.1,0
EMP2092,Employee_1093,49,Male,Human Resources,HR Specialist,118536,9878,8,Master's Degree,Single,3,1,3,No,6.5,0
EMP2093,Employee_1094,34,Male,IT,Systems Analyst,120756,10063,9,Associate Degree,Married,3,2,3,No,1.2,0
EMP2094,Employee_1095,25,Male,IT,Systems Analyst,80472,6706,1,Master's Degree,Married,4,3,4,Yes,28.0,1
EMP2095,Employee_1096,36,Female,Sales,Sales Executive,98100,8175,6,Bachelor's Degree,Married,2,2,3,No,22.1,1
EMP2096,Employee_1097,57,Female,Finance,Manager,221952,18496,18,Associate Degree,Single,4,3,1,No,20.4,0
EMP2097,Employee_1098,49,Female,IT,Manager,234996,19583,25,Bachelor's Degree,Single,2,3,4,No,25.7,0
EMP2098,Employee_1099,32,Male,Sales,Sales Representative,80316,6693,7,Associate Degree,Married,2,2,3,No,26.5,1
EMP2099,Employee_1100,45,Female,Research & Development,Manager,221400,18450,23,Associate Degree,Married,2,3,3,Yes,11.1,0
EMP2100,Employee_1101,23,Female,IT,Developer,72504,6042,4,Bachelor's Degree,Single,2,1,2,No,20.7,1
EMP2101,Employee_1102,37,Female,Human Resources,HR Manager,124860,10405,3,Associate Degree,Married,3,2,4,No,10.5,0
EMP2102,Employee_1103,26,Male,Sales,Sales Representative,66204,5517,7,Master's Degree,Married,2,2,3,No,23.6,1
EMP2103,Employee_1104,27,Female,Sales,Sales Executive,85440,7120,3,Bachelor's Degree,Married,4,2,3,No,15.5,0
EMP2104,Employee_1105,39,Male,IT,Manager,153204,12767,4,Master's Degree,Divorced,4,1,3,No,12.8,0
EMP2105,Employee_1106,59,Female,IT,Manager,188976,15748,8,Master's Degree,Married,4,3,4,No,19.0,0
EMP2106,Employee_1107,53,Female,Sales,Sales Executive,142776,11898,12,High School,Married,2,3,2,Yes,18.6,1
EMP2107,Employee_1108,52,Female,Sales,Sales Representative,106032,8836,7,Associate Degree,Single,3,4,3,Yes,2.3,1
EMP2108,Employee_1109,53,Male,Sales,Sales Executive,177528,14794,25,Master's Degree,Married,4,1,3,Yes,7.2,1
EMP2109,Employee_1110,24,Female,IT,Developer,64404,5367,1,Bachelor's Degree,Married,3,3,2,No,9.0,0
EMP2110,Employee_1111,29,Female,IT,Developer,88008,7334,5,Master's Degree,Single,2,3,3,No,6.9,0
EMP2111,Employee_1112,24,Male,Finance,Manager,135864,11322,4,High School,Married,3,4,1,No,24.7,0
EMP2112,Employee_1113,32,Male,Sales,Sales Executive,100284,8357,7,Bachelor's Degree,Single,3,1,3,Yes,18.2,1
EMP2113,Employee_1114,53,Female,Sales,Sales Representative,113568,9464,10,Associate Degree,Divorced,3,2,1,Yes,18.3,1
EMP2114,Employee_1115,37,Female,IT,Manager,190224,15852,17,Bachelor's Degree,Single,2,1,3,No,26.1,1
EMP2115,Employee_1116,38,Male,IT,Developer,95124,7927,6,Associate Degree,Divorced,1,4,3,No,21.7,1
EMP2116,Employee_1117,59,Male,Research & Development,Laboratory Technician,162816,13568,21,Associate Degree,Single,2,4,2,Yes,10.3,1
EMP2117,Employee_1118,50,Male,IT,Manager,205668,17139,15,Master's Degree,Married,3,4,4,Yes,8.1,0
EMP2118,Employee_1119,38,Female,IT,Manager,171504,14292,9,Bachelor's Degree,Divorced,3,4,3,Yes,29.5,1
EMP2119,Employee_1120,25,Female,Human Resources,HR Manager,110880,9240,2,Master's Degree,Single,4,4,3,Yes,21.8,1
EMP2120,Employee_1121,37,Male,Sales,Sales Executive,142380,11865,18,Master's Degree,Single,3,1,3,No,3.6,0
EMP2121,Employee_1122,26,Male,Research & Development,Manager,136884,11407,2,Bachelor's Degree,Single,3,3,3,No,18.8,0
EMP2122,Employee_1123,57,Female,Sales,Sales Representative,119664,9972,13,Master's Degree,Married,2,4,1,Yes,9.6,0
EMP2123,Employee_1124,22,Female,IT,Systems Analyst,79092,6591,2,High School,Divorced,3,1,3,No,18.6,1
EMP2124,Employee_1125,36,Male,Sales,Manager,139404,11617,1,Associate Degree,Single,3,2,4,No,10.0,0
EMP2125,Employee_1126,31,Male,IT,Systems Analyst,108804,9067,6,Bachelor's Degree,Single,3,4,3,No,15.0,0
EMP2126,Employee_1127,43,Female,Sales,Sales Executive,99924,8327,2,Master's Degree,Single,3,4,3,No,1.6,0
EMP2127,Employee_1128,45,Male,Sales,Manager,180720,15060,10,Bachelor's Degree,Married,2,3,3,Yes,12.1,0
EMP2128,Employee_1129,47,Female,Sales,Sales Executive,167616,13968,23,High School,Single,2,3,2,No,29.2,0
EMP2129,Employee_1130,23,Female,Sales,Sales Representative,50544,4212,0,Bachelor's Degree,Single,1,2,2,No,27.0,1
EMP2130,Employee_1131,41,Female,IT,Manager,148608,12384,1,Bachelor's Degree,Single,3,4,3,No,28.3,0
EMP2131,Employee_1132,43,Male,Research & Development,Research Scientist,152256,12688,16,Bachelor's Degree,Married,1,3,4,Yes,23.1,1
EMP2132,Employee_1133,56,Male,Research & Development,Manager,198504,16542,10,High School,Married,4,2,4,No,17.9,0
EMP2133,Employee_1134,35,Male,IT,Developer,95256,7938,5,Bachelor's Degree,Single,4,4,2,Yes,10.2,1
